stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
Toei.NipporiToneri.Nippori,NT01,日暮里,35.728793,139.771121,0,Merged.Nippori
Merged.Shimbashi,JK24/JT02/JY29/JO18/A10/G08,新橋,35.666324,139.75817857,1,
JR-East.JobanRapid.Shimbashi,,新橋,35.6663,139.75788,0,Merged.Shimbashi
JR-East.KeihinTohokuNegishi.Shimbashi,JK24,新橋,35.6663,139.75788,0,Merged.Shimbashi
JR-East.Tokaido.Shimbashi,JT02,新橋,35.6663,139.75788,0,Merged.Shimbashi
JR-East.Yamanote.Shimbashi,JY29,新橋,35.6663,139.75788,0,Merged.Shimbashi
JR-East.Yokosuka.Shimbashi,JO18,新橋,35.6663,139.75788,0,Merged.Shimbashi
Toei.Asakusa.Shimbashi,A10,新橋,35.665386,139.759338,0,Merged.Shimbashi
TokyoMetro.Ginza.Shimbashi,G08,新橋,35.667382,139.758512,0,Merged.Shimbashi
Merged.Shinagawa,JK20/JT03/JY25/JO17,品川,35.6288,139.73871,1,
JR-East.JobanRapid.Shinagawa,,品川,35.6288,139.73871,0,Merged.Shinagawa
JR-East.KeihinTohokuNegishi.Shinagawa,JK20,品川,35.6288,139.73871,0,Merged.Shinagawa
JR-East.Tokaido.Shinagawa,JT03,品川,35.6288,139.73871,0,Merged.Shinagawa
JR-East.Yamanote.Shinagawa,JY25,品川,35.6288,139.73871,0,Merged.Shinagawa
JR-East.Yokosuka.Shinagawa,JO17,品川,35.6288,139.73871,0,Merged.Shinagawa
Merged.Ueno,JJ01/JK30/JU02/JU02/JY05/G16/H17,上野,35.71299186,139.77664086,1,
JR-East.JobanRapid.Ueno,JJ01,上野,35.71351,139.77676,0,Merged.Ueno
JR-East.KeihinTohokuNegishi.Ueno,JK30,上野,35.71351,139.77676,0,Merged.Ueno
JR-East.Takasaki.Ueno,JU02,上野,35.71351,139.77676,0,Merged.Ueno
JR-East.Utsunomiya.Ueno,JU02,上野,35.71351,139.77676,0,Merged.Ueno
JR-East.Yamanote.Ueno,JY05,上野,35.71351,139.77676,0,Merged.Ueno
TokyoMetro.Ginza.Ueno,G16,上野,35.711835,139.775625,0,Merged.Ueno
TokyoMetro.Hibiya.Ueno,H17,上野,35.711558,139.777061,0,Merged.Ueno
JR-East.Kashima.Itako,,潮来,35.9374,140.54974,,
JR-East.Kashima.Junikyo,,十二橋,35.91733,140.54574,,
JR-East.Kashima.Kashimajingu,,鹿島神宮,35.9707,140.62599,,
Merged.Katori,,香取,35.89768,140.53225,1,
JR-East.Kashima.Katori,,香取,35.89768,140.53225,0,Merged.Katori
JR-East.Narita.Katori,,香取,35.89768,140.53225,0,Merged.Katori
JR-East.Kashima.Nobukata,,延方,35.95795,140.58863,,
Merged.Sawara,,佐原,35.8949,140.49364,1,
JR-East.Kashima.Sawara,,佐原,35.8949,140.49364,0,Merged.Sawara
JR-East.Narita.Sawara,,佐原,35.8949,140.49364,0,Merged.Sawara
JR-East.Kawagoe.Kasahata,,笠幡,35.90737,139.40623,,
Merged.Kawagoe,,川越,35.90654,139.48317,1,
JR-East.Kawagoe.Kawagoe,,川越,35.90654,139.48317,0,Merged.Kawagoe
JR-East.SaikyoKawagoe.Kawagoe,,川越,35.90654,139.48317,0,Merged.Kawagoe
JR-East.Kawagoe.Matoba,,的場,35.91737,139.4354,,
JR-East.Kawagoe.MusashiTakahagi,,武蔵高萩,35.90154,139.37096,,
JR-East.Kawagoe.NishiKawagoe,,西川越,35.91904,139.45984,,
Merged.Akabane,JK38/JA15/JS22/JU04/JU04,赤羽,35.77767,139.72093,1,
JR-East.KeihinTohokuNegishi.Akabane,JK38,赤羽,35.77767,139.72093,0,Merged.Akabane
JR-East.SaikyoKawagoe.Akabane,JA15,赤羽,35.77767,139.72093,0,Merged.Akabane
JR-East.ShonanShinjuku.Akabane,JS22,赤羽,35.77767,139.72093,0,Merged.Akabane
JR-East.Takasaki.Akabane,JU04,赤羽,35.77767,139.72093,0,Merged.Akabane
JR-East.Utsunomiya.Akabane,JU04,赤羽,35.77767,139.72093,0,Merged.Akabane
Merged.Hamamatsucho,JK23/JY28,浜松町,35.65546,139.75705,1,
JR-East.KeihinTohokuNegishi.Hamamatsucho,JK23,浜松町,35.65546,139.75705,0,Merged.Hamamatsucho
JR-East.Yamanote.Hamamatsucho,JY28,浜松町,35.65546,139.75705,0,Merged.Hamamatsucho
JR-East.KeihinTohokuNegishi.HigashiJujo,JK37,東十条,35.76378,139.72677,,
Merged.HigashiKanagawa,JK13/JH13,東神奈川,35.4777,139.63317,1,
JR-East.KeihinTohokuNegishi.HigashiKanagawa,JK13,東神奈川,35.4777,139.63317,0,Merged.HigashiKanagawa
JR-East.Yokohama.HigashiKanagawa,JH13,東神奈川,35.4777,139.63317,0,Merged.HigashiKanagawa
JR-East.KeihinTohokuNegishi.Hongodai,JK02,本郷台,35.36771,139.54985,,
JR-East.KeihinTohokuNegishi.Ishikawacho,JK09,石川町,35.43854,139.64317,,
JR-East.KeihinTohokuNegishi.Isogo,JK06,磯子,35.40049,139.61818,,
JR-East.KeihinTohokuNegishi.Kamata,JK17,蒲田,35.56214,139.71566,,
JR-East.KeihinTohokuNegishi.KamiNakazato,JK35,上中里,35.74684,139.74593,,
JR-East.KeihinTohokuNegishi.Kannai,JK10,関内,35.4441,139.63595,,
JR-East.KeihinTohokuNegishi.Kawaguchi,JK39,川口,35.80156,139.71732,,
Merged.Kawasaki,JK16/JN01/JT04,川崎,35.53131,139.69678,1,
JR-East.KeihinTohokuNegishi.Kawasaki,JK16,川崎,35.53131,139.69678,0,Merged.Kawasaki
JR-East.Nambu.Kawasaki,JN01,川崎,35.53131,139.69678,0,Merged.Kawasaki
JR-East.Tokaido.Kawasaki,JT04,川崎,35.53131,139.69678,0,Merged.Kawasaki
JR-East.KeihinTohokuNegishi.KitaUrawa,JK44,北浦和,35.8721,139.64594,,
JR-East.KeihinTohokuNegishi.Konandai,JK03,港南台,35.37521,139.57624,,
Merged.MinamiUrawa,JK42/JM25,南浦和,35.84766,139.66899,1,
JR-East.KeihinTohokuNegishi.MinamiUrawa,JK42,南浦和,35.84766,139.66899,0,Merged.MinamiUrawa
JR-East.Musashino.MinamiUrawa,JM25,南浦和,35.84766,139.66899,0,Merged.MinamiUrawa
JR-East.KeihinTohokuNegishi.Negishi,JK07,根岸,35.41577,139.63595,,
JR-East.KeihinTohokuNegishi.NishiKawaguchi,JK40,西川口,35.81544,139.70399,,
Merged.NishiNippori,JK33/JY08/NT02/C16,西日暮里,35.7324435,139.76714475,1,
JR-East.KeihinTohokuNegishi.NishiNippori,JK33,西日暮里,35.73184,139.76676,0,Merged.NishiNippori
JR-East.Yamanote.NishiNippori,JY08,西日暮里,35.73184,139.76676,0,Merged.NishiNippori
Toei.NipporiToneri.NishiNippori,NT02,西日暮里,35.733739,139.768169,0,Merged.NishiNippori
TokyoMetro.Chiyoda.NishiNippori,C16,西日暮里,35.732355,139.76689,0,Merged.NishiNippori
Merged.Ofuna,JK01/JS09/JT07/JO09,大船,35.35383,139.53124,1,
JR-East.KeihinTohokuNegishi.Ofuna,JK01,大船,35.35383,139.53124,0,Merged.Ofuna
JR-East.ShonanShinjuku.Ofuna,JS09,大船,35.35383,139.53124,0,Merged.Ofuna
JR-East.Tokaido.Ofuna,JT07,大船,35.35383,139.53124,0,Merged.Ofuna
JR-East.Yokosuka.Ofuna,JO09,大船,35.35383,139.53124,0,Merged.Ofuna
Merged.Oji,JK36/N16,王子,35.753295,139.737756,1,
JR-East.KeihinTohokuNegishi.Oji,JK36,王子,35.75212,139.73815,0,Merged.Oji
TokyoMetro.Namboku.Oji,N16,王子,35.75447,139.737362,0,Merged.Oji
Merged.Okachimachi,JK29/JY04,御徒町,35.70713,139.77454,1,
JR-East.KeihinTohokuNegishi.Okachimachi,JK29,御徒町,35.70713,139.77454,0,Merged.Okachimachi
JR-East.Yamanote.Okachimachi,JY04,御徒町,35.70713,139.77454,0,Merged.Okachimachi
Merged.Omiya,JK47/JA26/JS24/JU07/JU07,大宮,35.90627,139.62427,1,
JR-East.KeihinTohokuNegishi.Omiya,JK47,大宮,35.90627,139.62427,0,Merged.Omiya
JR-East.SaikyoKawagoe.Omiya,JA26,大宮,35.90627,139.62427,0,Merged.Omiya
JR-East.ShonanShinjuku.Omiya,JS24,大宮,35.90627,139.62427,0,Merged.Omiya
JR-East.Takasaki.Omiya,JU07,大宮,35.90627,139.62427,0,Merged.Omiya
JR-East.Utsunomiya.Omiya,JU07,大宮,35.90627,139.62427,0,Merged.Omiya
JR-East.KeihinTohokuNegishi.Omori,JK18,大森,35.5888,139.72788,,
Merged.SaitamaShintoshin,JK46/JU06/JU06,さいたま新都心,35.89377,139.63344,1,
JR-East.KeihinTohokuNegishi.SaitamaShintoshin,JK46,さいたま新都心,35.89377,139.63344,0,Merged.SaitamaShintoshin
JR-East.Takasaki.SaitamaShintoshin,JU06,さいたま新都心,35.89377,139.63344,0,Merged.SaitamaShintoshin
JR-East.Utsunomiya.SaitamaShintoshin,JU06,さいたま新都心,35.89377,139.63344,0,Merged.SaitamaShintoshin
JR-East.KeihinTohokuNegishi.Sakuragicho,JK11,桜木町,35.45076,139.63095,,
JR-East.KeihinTohokuNegishi.ShinKoyasu,JK14,新子安,35.48687,139.65401,,
JR-East.KeihinTohokuNegishi.ShinSugita,JK05,新杉田,35.38716,139.61929,,
Merged.Tabata,JK34/JY09,田端,35.7374,139.76149,1,
JR-East.KeihinTohokuNegishi.Tabata,JK34,田端,35.7374,139.76149,0,Merged.Tabata
JR-East.Yamanote.Tabata,JY09,田端,35.7374,139.76149,0,Merged.Tabata
Merged.Tamachi,JK22/JY27,田町,35.64574,139.7476,1,
JR-East.KeihinTohokuNegishi.Tamachi,JK22,田町,35.64574,139.7476,0,Merged.Tamachi
JR-East.Yamanote.Tamachi,JY27,田町,35.64574,139.7476,0,Merged.Tamachi
Merged.Tsurumi,JK15/JI01,鶴見,35.50826,139.67595,1,
JR-East.KeihinTohokuNegishi.Tsurumi,JK15,鶴見,35.50826,139.67595,0,Merged.Tsurumi
JR-East.Tsurumi.Tsurumi,JI01,鶴見,35.50826,139.67595,0,Merged.Tsurumi
Merged.Uguisudani,JK31/JY06,鶯谷,35.72129,139.77787,1,
JR-East.KeihinTohokuNegishi.Uguisudani,JK31,鶯谷,35.72129,139.77787,0,Merged.Uguisudani
JR-East.Yamanote.Uguisudani,JY06,鶯谷,35.72129,139.77787,0,Merged.Uguisudani
Merged.Hatchobori,JE02/H11,八丁堀,35.674994,139.777662,1,
JR-East.Keiyo.Hatchobori,JE02,八丁堀,35.67462,139.77799,0,Merged.Hatchobori
TokyoMetro.Hibiya.Hatchobori,H11,八丁堀,35.675368,139.777334,0,Merged.Hatchobori
Merged.Urawa,JK43/JS23/JU05/JU05,浦和,35.85849,139.65732,1,
JR-East.KeihinTohokuNegishi.Urawa,JK43,浦和,35.85849,139.65732,0,Merged.Urawa
JR-East.ShonanShinjuku.Urawa,JS23,浦和,35.85849,139.65732,0,Merged.Urawa
JR-East.Takasaki.Urawa,JU05,浦和,35.85849,139.65732,0,Merged.Urawa
JR-East.Utsunomiya.Urawa,JU05,浦和,35.85849,139.65732,0,Merged.Urawa
JR-East.KeihinTohokuNegishi.Warabi,JK41,蕨,35.82803,139.6905,,
JR-East.KeihinTohokuNegishi.Yamate,JK08,山手,35.42689,139.6464,,
JR-East.KeihinTohokuNegishi.Yokodai,JK04,洋光台,35.37855,139.59679,,
JR-East.Keiyo.Maihama,JE07,舞浜,35.63603,139.8837,,
JR-East.Keiyo.Ichikawashiohama,JE09,市川塩浜,35.6663,139.92314,,
Merged.Yokohama,JK12/JS13/JT05/JO13,横浜,35.46576,139.62234,1,
JR-East.KeihinTohokuNegishi.Yokohama,JK12,横浜,35.46576,139.62234,0,Merged.Yokohama
JR-East.ShonanShinjuku.Yokohama,JS13,横浜,35.46576,139.62234,0,Merged.Yokohama
JR-East.Tokaido.Yokohama,JT05,横浜,35.46576,139.62234,0,Merged.Yokohama
JR-East.Yokosuka.Yokohama,JO13,横浜,35.46576,139.62234,0,Merged.Yokohama
JR-East.KeihinTohokuNegishi.Yono,JK45,与野,35.88432,139.63899,,
Merged.Yurakucho,JK25/JY30/Y18,有楽町,35.67526433,139.762682,1,
JR-East.KeihinTohokuNegishi.Yurakucho,JK25,有楽町,35.67491,139.76288,0,Merged.Yurakucho
JR-East.Yamanote.Yurakucho,JY30,有楽町,35.67491,139.76288,0,Merged.Yurakucho
TokyoMetro.Yurakucho.Yurakucho,Y18,有楽町,35.675973,139.762286,0,Merged.Yurakucho
JR-East.Keiyo.Chibaminato,JE16,千葉みなと,35.60681,140.10275,,
JR-East.Keiyo.Etchujima,JE03,越中島,35.66713,139.79315,,
JR-East.Keiyo.Futamatashimmachi,JE10,二俣新町,35.69102,139.95925,,
JR-East.Keiyo.Inagekaigan,JE15,稲毛海岸,35.62936,140.07369,,
JR-East.Kururi.Gion,,祇園,35.39133,139.94815,,
JR-East.Keiyo.Kaihimmakuhari,JE13,海浜幕張,35.64853,140.04174,,
JR-East.Keiyo.Kasairinkaikoen,JE06,葛西臨海公園,35.64436,139.86148,,
JR-East.Keiyo.Kemigawahama,JE14,検見川浜,35.63714,140.05897,,
JR-East.Keiyo.MinamiFunabashi,JE11,南船橋,35.68158,139.99564,,
JR-East.Kururi.KazusaMatsuoka,,上総松丘,35.25802,140.06398,,
JR-East.Keiyo.ShinNarashino,JE12,新習志野,35.66714,140.01286,,
JR-East.Keiyo.ShinUrayasu,JE08,新浦安,35.64936,139.91231,,
JR-East.Keiyo.Shiomi,JE04,潮見,35.6588,139.81676,,
Merged.Soga,,蘇我,35.58215,140.13063,1,
JR-East.Keiyo.Soga,,蘇我,35.58215,140.13063,0,Merged.Soga
JR-East.Sotobo.Soga,,蘇我,35.58215,140.13063,0,Merged.Soga
JR-East.Uchibo.Soga,,蘇我,35.58215,140.13063,0,Merged.Soga
JR-East.Kururi.HigashiKiyokawa,,東清川,35.38994,139.98565,,
JR-East.Kururi.HigashiYokota,,東横田,35.38606,140.03592,,
JR-East.Kururi.Hirayama,,平山,35.27413,140.06453,,
JR-East.Kururi.KazusaKameyama,,上総亀山,35.23302,140.08926,,
JR-East.Kururi.KazusaKiyokawa,,上総清川,35.39078,139.96537,,
Merged.Kisarazu,,木更津,35.38161,139.92593,1,
JR-East.Kururi.Kisarazu,,木更津,35.38161,139.92593,0,Merged.Kisarazu
JR-East.Uchibo.Kisarazu,,木更津,35.38161,139.92593,0,Merged.Kisarazu
JR-East.Kururi.Kururi,,久留里,35.29551,140.07537,,
JR-East.Kururi.Makuta,,馬来田,35.36662,140.05842,,
JR-East.Kururi.Obitsu,,小櫃,35.32801,140.05981,,
JR-East.Kururi.Shimogori,,下郡,35.35495,140.05537,,
JR-East.Kururi.Tawarada,,俵田,35.31461,140.0614,,
JR-East.Kururi.Yokota,,横田,35.38606,140.02009,,
Merged.Fuchuhommachi,JM35/JN20,府中本町,35.66573,139.47707,1,
JR-East.Musashino.Fuchuhommachi,JM35,府中本町,35.66573,139.47707,0,Merged.Fuchuhommachi
JR-East.Nambu.Fuchuhommachi,JN20,府中本町,35.66573,139.47707,0,Merged.Fuchuhommachi
JR-East.Musashino.Funabashihoten,JM11,船橋法典,35.73018,139.96675,,
JR-East.Musashino.HigashiKawaguchi,JM23,東川口,35.87516,139.74398,,
JR-East.Musashino.HigashiMatsudo,JM13,東松戸,35.7699,139.94258,,
JR-East.Musashino.HigashiTokorozawa,JM30,東所沢,35.79489,139.51428,,
JR-East.Musashino.HigashiUrawa,JM24,東浦和,35.86377,139.70426,,
JR-East.Musashino.Ichikawaono,JM12,市川大野,35.75518,139.95147,,
JR-East.Musashino.KitaAsaka,JM28,北朝霞,35.81544,139.58733,,
JR-East.Musashino.KitaFuchu,JM34,北府中,35.68073,139.47179,,
JR-East.Musashino.KoshigayaLaketown,JM21,越谷レイクタウン,35.87638,139.82214,,
JR-East.Musashino.MinamiKoshigaya,JM22,南越谷,35.876,139.79092,,
JR-East.Musashino.MinamiNagareyama,JM16,南流山,35.83767,139.90397,,
JR-East.Musashino.Misato,JM17,三郷,35.84461,139.88675,,
Merged.MusashiUrawa,JM26/JA21,武蔵浦和,35.846,139.64788,1,
JR-East.Musashino.MusashiUrawa,JM26,武蔵浦和,35.846,139.64788,0,Merged.MusashiUrawa
JR-East.SaikyoKawagoe.MusashiUrawa,JA21,武蔵浦和,35.846,139.64788,0,Merged.MusashiUrawa
JR-East.Musashino.Niiza,JM29,新座,35.80378,139.55622,,
JR-East.Musashino.NishiUrawa,JM27,西浦和,35.84405,139.6276,,
JR-East.Musashino.ShimMisato,JM18,新三郷,35.85873,139.86932,,
JR-East.Musashino.ShinAkitsu,JM31,新秋津,35.77822,139.49345,,
JR-East.Musashino.ShinKodaira,JM32,新小平,35.731,139.47068,,
JR-East.Musashino.ShinYahashira,JM14,新八柱,35.79204,139.93833,,
JR-East.Musashino.Yoshikawaminami,JM19,吉川美南,35.86822,139.85786,,
JR-East.Musashino.Yoshikawa,JM20,吉川,35.87655,139.84342,,
Merged.Bubaigawara,JN21/KO25,分倍河原,35.668165,139.468555,1,
JR-East.Nambu.Bubaigawara,JN21,分倍河原,35.66823,139.46874,0,Merged.Bubaigawara
Keio.Keio.Bubaigawara,KO25,分倍河原,35.6681,139.46837,0,Merged.Bubaigawara
JR-East.Nambu.Hirama,JN05,平間,35.56047,139.67095,,
JR-East.Nambu.Inadazutsumi,JN16,稲田堤,35.63324,139.53595,,
JR-East.Nambu.Yako,JN03,矢向,35.53936,139.68039,,
JR-East.Nambu.Inaginaganuma,JN18,稲城長沼,35.64407,139.50235,,
JR-East.Nambu.Kashimada,JN04,鹿島田,35.55131,139.67483,,
JR-East.Nambu.Kuji,JN12,久地,35.60991,139.59317,,
JR-East.Nambu.MinamiTama,JN19,南多摩,35.64907,139.48957,,
JR-East.Nambu.Mukaigawara,JN06,向河原,35.57242,139.66733,,
Merged.MusashiKosugi,JN07/JS15/JO15,武蔵小杉,35.57548333,139.66198667,1,
JR-East.Nambu.MusashiKosugi,JN07,武蔵小杉,35.57665,139.65946,0,Merged.MusashiKosugi
JR-East.ShonanShinjuku.MusashiKosugi,JS15,武蔵小杉,35.5749,139.66325,0,Merged.MusashiKosugi
JR-East.Yokosuka.MusashiKosugi,JO15,武蔵小杉,35.5749,139.66325,0,Merged.MusashiKosugi
JR-East.Nambu.MusashiMizonokuchi,JN10,武蔵溝ノ口,35.59852,139.6115,,
JR-East.Nambu.MusashiNakahara,JN08,武蔵中原,35.5813,139.64067,,
JR-East.Nambu.MusashiShinjo,JN09,武蔵新城,35.58714,139.62928,,
JR-East.Nambu.Nakanoshima,JN15,中野島,35.63009,139.55087,,
JR-East.Nambu.NishiKunitachi,JN25,西国立,35.69351,139.42374,,
JR-East.Nambu.Nishifu,JN22,西府,35.67069,139.45741,,
Merged.Sakura,JO33/JO33,佐倉,35.70964,140.22645,1,
JR-East.Narita.Sakura,JO33,佐倉,35.70964,140.22645,0,Merged.Sakura
JR-East.Sobu.Sakura,JO33,佐倉,35.70964,140.22645,0,Merged.Sakura
JR-East.Nambu.Noborito,JN14,登戸,35.62046,139.5704,,
Merged.Shitte,JN02/JN02,尻手,35.53075,139.684,1,
JR-East.Nambu.Shitte,JN02,尻手,35.53075,139.684,0,Merged.Shitte
JR-East.NambuBranch.Shitte,JN02,尻手,35.53075,139.684,0,Merged.Shitte
JR-East.Nambu.Shukugawara,JN13,宿河原,35.61519,139.57956,,
JR-East.Nambu.Tsudayama,JN11,津田山,35.60379,139.60057,,
JR-East.Nambu.Yagawa,JN24,矢川,35.6849,139.43152,,
JR-East.Nambu.Yaho,JN23,谷保,35.68129,139.44652,,
JR-East.Nambu.Yanokuchi,JN17,矢野口,35.64157,139.5204,,
Merged.HamaKawasaki,JN54/JI08,浜川崎,35.5102,139.71344,1,
JR-East.NambuBranch.HamaKawasaki,JN54,浜川崎,35.5102,139.71344,0,Merged.HamaKawasaki
JR-East.Tsurumi.HamaKawasaki,JI08,浜川崎,35.5102,139.71344,0,Merged.HamaKawasaki
JR-East.NambuBranch.Hatchonawate,JN51,八丁畷,35.52298,139.69122,,
JR-East.NambuBranch.Kawasakishimmachi,JN52,川崎新町,35.51798,139.69956,,
JR-East.NambuBranch.Odasakae,JN53,小田栄,35.51444,139.70497,,
Merged.Choshi,,銚子,35.72946,140.82731,1,
JR-East.Narita.Choshi,,銚子,35.72946,140.82731,0,Merged.Choshi
JR-East.Sobu.Choshi,,銚子,35.72946,140.82731,0,Merged.Choshi
JR-East.Narita.Kuzumi,,久住,35.83213,140.33866,,
Merged.Matsugishi,,松岸,35.73937,140.79501,1,
JR-East.Narita.Matsugishi,,松岸,35.73937,140.79501,0,Merged.Matsugishi
JR-East.Sobu.Matsugishi,,松岸,35.73937,140.79501,0,Merged.Matsugishi
JR-East.Narita.Namegawa,,滑河,35.87684,140.34782,,
Merged.Narita,JO35/JO35/JO35,成田,35.77741,140.31338,1,
JR-East.Narita.Narita,JO35,成田,35.77741,140.31338,0,Merged.Narita
JR-East.NaritaAbikoBranch.Narita,JO35,成田,35.77741,140.31338,0,Merged.Narita
JR-East.NaritaAirportBranch.Narita,JO35,成田,35.77741,140.31338,0,Merged.Narita
JR-East.Narita.Omigawa,,小見川,35.84991,140.60419,,
JR-East.Narita.Oto,,大戸,35.8899,140.45753,,
JR-East.Narita.Sasagawa,,笹川,35.83936,140.65557,,
JR-East.Narita.Shiishiba,,椎柴,35.7652,140.75862,,
JR-East.Narita.ShimosaKozaki,,下総神崎,35.89462,140.41059,,
JR-East.Narita.ShimosaTachibana,,下総橘,35.81881,140.70196,,
JR-East.Narita.ShimosaToyosato,,下総豊里,35.79298,140.72057,,
JR-East.Narita.Shisui,JO34,酒々井,35.73186,140.27533,,
JR-East.Narita.Suigo,,水郷,35.88576,140.57006,,
JR-East.NaritaAbikoBranch.Ajiki,,安食,35.83573,140.24227,,
JR-East.NaritaAbikoBranch.Araki,,新木,35.86239,140.10673,,
JR-East.NaritaAbikoBranch.Fusa,,布佐,35.84934,140.13256,,
JR-East.NaritaAbikoBranch.HigashiAbiko,,東我孫子,35.86878,140.04757,,
JR-East.NaritaAbikoBranch.Kioroshi,,木下,35.83879,140.14812,,
JR-East.NaritaAbikoBranch.Kobayashi,,小林,35.83073,140.19283,,
JR-East.NaritaAbikoBranch.Kohoku,,江北,35.86712,140.07784,,
JR-East.Ome.Akishima,JC54,昭島,35.71323,139.3618,,
JR-East.NaritaAbikoBranch.ShimosaManzaki,,下総松崎,35.80768,140.27727,,
JR-East.NaritaAirportBranch.NaritaAirportTerminal1,JO37,成田空港,35.76436,140.38532,,
JR-East.NaritaAirportBranch.NaritaAirportTerminal2and3,JO36,空港第２ビル,35.77408,140.38699,,
JR-East.Ome.Fussa,JC57,福生,35.74239,139.32763,,
JR-East.Ome.Futamatao,JC66,二俣尾,35.80428,139.21584,,
JR-East.Ome.Hamura,JC58,羽村,35.75766,139.31625,,
JR-East.Ome.Hatonosu,JC72,鳩ノ巣,35.81487,139.12876,,
JR-East.Ome.HigashiNakagami,JC52,東中神,35.70628,139.38458,,
JR-East.Ome.HigashiOme,JC61,東青梅,35.7896,139.27264,,
JR-East.Ome.Hinatawada,JC64,日向和田,35.78849,139.22959,,
JR-East.Ome.Ikusabata,JC67,軍畑,35.80766,139.20765,,
JR-East.Ome.Ishigamimae,JC65,石神前,35.79677,139.22508,,
JR-East.Ome.Kabe,JC60,河辺,35.7846,139.28403,,
JR-East.Ome.Kawai,JC70,川井,35.81383,139.16399,,
JR-East.Ome.Kori,JC71,古里,35.8163,139.15142,,
JR-East.Ome.Mitake,JC69,御嶽,35.80127,139.18237,,
JR-East.Ome.Miyanohira,JC63,宮ノ平,35.78738,139.23708,,
JR-East.Ome.Nakagami,JC53,中神,35.70902,139.37586,,
JR-East.Ome.NishiTachikawa,JC51,西立川,35.7035,139.39319,,
JR-East.Ome.OkuTama,JC74,奥多摩,35.80932,139.09682,,
JR-East.Ome.Ome,JC62,青梅,35.79044,139.25792,,
JR-East.Ome.Ozaku,JC59,小作,35.77599,139.30208,,
JR-East.Ome.Sawai,JC68,沢井,35.80599,139.19348,,
JR-East.Ome.Shiromaru,JC73,白丸,35.81187,139.11476,,
JR-East.Ome.Ushihama,JC56,牛浜,35.73406,139.33375,,
JR-East.Sagami.Atsugi,,厚木,35.44353,139.37847,,
JR-East.Sagami.Banda,,番田,35.54519,139.36292,,
Merged.Chigasaki,,茅ケ崎,35.33051,139.40714,1,
JR-East.Sagami.Chigasaki,,茅ケ崎,35.33051,139.40714,0,Merged.Chigasaki
JR-East.Tokaido.Chigasaki,,茅ケ崎,35.33051,139.40714,0,Merged.Chigasaki
JR-East.Sagami.Ebina,,海老名,35.45409,139.38931,,
JR-East.Sagami.Harataima,,原当麻,35.5288,139.37514,,
Merged.Hashimoto,JH28/KO45,橋本,35.59482333,139.34460667,1,
JR-East.Sagami.Hashimoto,,橋本,35.59463,139.34514,0,Merged.Hashimoto
JR-East.Yokohama.Hashimoto,JH28,橋本,35.59463,139.34514,0,Merged.Hashimoto
Keio.Sagamihara.Hashimoto,KO45,橋本,35.59521,139.34354,0,Merged.Hashimoto
JR-East.Sagami.Iriya,,入谷,35.47825,139.39181,,
JR-East.Sagami.Kadosawabashi,,門沢橋,35.40659,139.38014,,
JR-East.Sagami.Kagawa,,香川,35.3566,139.39987,,
JR-East.Sagami.Kamimizo,,上溝,35.55741,139.36292,,
JR-East.Sagami.KitaChigasaki,,北茅ケ崎,35.33938,139.40737,,
JR-East.Sagami.Kurami,,倉見,35.39493,139.37848,,
JR-East.Sagami.MinamiHashimoto,,南橋本,35.58018,139.35236,,
JR-East.Sagami.Miyayama,,宮山,35.38215,139.37959,,
JR-East.Sagami.Samukawa,,寒川,35.36743,139.38737,,
JR-East.Sagami.Shake,,社家,35.42048,139.37709,,
JR-East.Sagami.Shimomizo,,下溝,35.51797,139.38042,,
JR-East.Sagami.Sobudaishita,,相武台下,35.49269,139.38625,,
Merged.Ebisu,JA09/JS18/JY21/H02,恵比寿,35.646695,139.70954775,1,
JR-East.SaikyoKawagoe.Ebisu,JA09,恵比寿,35.64658,139.70983,0,Merged.Ebisu
JR-East.ShonanShinjuku.Ebisu,JS18,恵比寿,35.64658,139.70983,0,Merged.Ebisu
JR-East.Yamanote.Ebisu,JY21,恵比寿,35.64658,139.70983,0,Merged.Ebisu
TokyoMetro.Hibiya.Ebisu,H02,恵比寿,35.64704,139.708701,0,Merged.Ebisu
Merged.Ikebukuro,JA12/JS21/JY13/F09/M25/Y09,池袋,35.72992917,139.71100083,1,
JR-East.SaikyoKawagoe.Ikebukuro,JA12,池袋,35.7299,139.71094,0,Merged.Ikebukuro
JR-East.ShonanShinjuku.Ikebukuro,JS21,池袋,35.7299,139.71094,0,Merged.Ikebukuro
JR-East.Yamanote.Ikebukuro,JY13,池袋,35.7299,139.71094,0,Merged.Ikebukuro
TokyoMetro.Fukutoshin.Ikebukuro,F09,池袋,35.730345,139.71115,0,Merged.Ikebukuro
TokyoMetro.Marunouchi.Ikebukuro,M25,池袋,35.730345,139.71115,0,Merged.Ikebukuro
TokyoMetro.Yurakucho.Ikebukuro,Y09,池袋,35.729185,139.710885,0,Merged.Ikebukuro
JR-East.SaikyoKawagoe.Itabashi,JA13,板橋,35.7449,139.71899,,
JR-East.SaikyoKawagoe.Jujo,JA14,十条,35.76034,139.7222,,
JR-East.SaikyoKawagoe.KitaAkabane,JA16,北赤羽,35.78684,139.70566,,
JR-East.SaikyoKawagoe.KitaToda,JA20,北戸田,35.82683,139.66094,,
