stop_id,stop_name,stop_code,stop_lat,stop_lon,zone_id
KokusaiKogyoBus.AokiKouenIriguchi.1240.2,青木公園入口,2,35.8224300005897,139.717198431523,KokusaiKogyoBus.AokiKouenIriguchi.1240.2
KokusaiKogyoBus.NakaaokiYonChoume.1241.1,中青木四丁目,1,35.817379577776,139.71744384131,KokusaiKogyoBus.NakaaokiYonChoume.1241.1
KokusaiKogyoBus.AkayamaMidoriNoOkaDanchi.4541.10,赤山みどりの丘団地,10,35.8462878744346,139.753174224619,KokusaiKogyoBus.AkayamaMidoriNoOkaDanchi.4541.10
KokusaiKogyoBus.NakaaokiSanChoume.1242.1,中青木三丁目,1,35.8141790260822,139.719030207964,KokusaiKogyoBus.NakaaokiSanChoume.1242.1
KokusaiKogyoBus.AngyouShisho.1251.3,安行支所,3,35.8411769544448,139.763056405824,KokusaiKogyoBus.AngyouShisho.1251.3
KokusaiKogyoBus.NakaaokiSanChoume.1242.2,中青木三丁目,2,35.8144882332458,139.718926037599,KokusaiKogyoBus.NakaaokiSanChoume.1242.2
KokusaiKogyoBus.KawaguchiZeimushoIriguchi.1244.1,川口税務署入口,1,35.8096255561434,139.721025665929,KokusaiKogyoBus.KawaguchiZeimushoIriguchi.1244.1
KantoBus.Higashifushimieki.10115.1,東伏見駅：西武,1,35.72891379389415,139.5647456448487,KantoBus.Higashifushimieki.10115.1
KokusaiKogyoBus.KawaguchiZeimushoIriguchi.1244.2,川口税務署入口,2,35.8103253426882,139.720860720996,KokusaiKogyoBus.KawaguchiZeimushoIriguchi.1244.2
KokusaiKogyoBus.ShiyakushoNishiguchi.1245.1,市役所西口（川口市）,1,35.8060289796119,139.721904643412,KokusaiKogyoBus.ShiyakushoNishiguchi.1245.1
KokusaiKogyoBus.Satsukigaoka.1248.1,さつきヶ丘,1,35.8376831367323,139.752387965909,KokusaiKogyoBus.Satsukigaoka.1248.1
KokusaiKogyoBus.ShiyakushoNishiguchi.1245.2,市役所西口（川口市）,2,35.8061374702219,139.721751657211,KokusaiKogyoBus.ShiyakushoNishiguchi.1245.2
KokusaiKogyoBus.Yoshioka.1249.1,吉岡（安行吉岡）,1,35.8387356217678,139.755586436249,KokusaiKogyoBus.Yoshioka.1249.1
KokusaiKogyoBus.ShiyakushoNishiguchi.1245.3,市役所西口（川口市）,3,35.8069186465904,139.722284349395,KokusaiKogyoBus.ShiyakushoNishiguchi.1245.3
KokusaiKogyoBus.Satsukigaoka.1248.2,さつきヶ丘,2,35.8375854845794,139.752131915232,KokusaiKogyoBus.Satsukigaoka.1248.2
KokusaiKogyoBus.Yoshioka.1249.2,吉岡（安行吉岡）,2,35.8385620157327,139.755049379535,KokusaiKogyoBus.Yoshioka.1249.2
KokusaiKogyoBus.Yoshioka.1249.10,吉岡（安行吉岡）,10,35.8386802890199,139.755570163839,KokusaiKogyoBus.Yoshioka.1249.10
KokusaiKogyoBus.TotsukaGurando.1267.1,戸塚グランド,1,35.8703889721949,139.756158016441,KokusaiKogyoBus.TotsukaGurando.1267.1
KokusaiKogyoBus.AngyouharaKousaten.1250.1,安行原交差点,1,35.8400105805516,139.760993911366,KokusaiKogyoBus.AngyouharaKousaten.1250.1
KokusaiKogyoBus.AngyouharaKousaten.1250.11,安行原交差点,11,35.8400268537364,139.760955936498,KokusaiKogyoBus.AngyouharaKousaten.1250.11
KokusaiKogyoBus.AngyouShisho.1251.1,安行支所,1,35.8405639625592,139.763179033189,KokusaiKogyoBus.AngyouShisho.1251.1
KokusaiKogyoBus.AngyouShisho.1251.10,安行支所,10,35.8397340157434,139.764581942617,KokusaiKogyoBus.AngyouShisho.1251.10
KokusaiKogyoBus.AngyouShisho.1251.11,安行支所,11,35.8398316578652,139.764465846073,KokusaiKogyoBus.AngyouShisho.1251.11
KokusaiKogyoBus.Angyouryouke.1252.1,安行領家,1,35.8438675085402,139.75878908062,KokusaiKogyoBus.Angyouryouke.1252.1
KokusaiKogyoBus.TotsukaShougakkou.1260.2,戸塚小学校,2,35.8690759925335,139.748982030186,KokusaiKogyoBus.TotsukaShougakkou.1260.2
KokusaiKogyoBus.Angyouryouke.1252.2,安行領家,2,35.8441767140845,139.758625236471,KokusaiKogyoBus.Angyouryouke.1252.2
KokusaiKogyoBus.HanaToMidoriNoShinkouSenta-.1253.1,花と緑の振興センター,1,35.8481150154528,139.75650828557,KokusaiKogyoBus.HanaToMidoriNoShinkouSenta-.1253.1
KokusaiKogyoBus.HanaToMidoriNoShinkouSenta-.1253.2,花と緑の振興センター,2,35.8480933158354,139.756483331974,KokusaiKogyoBus.HanaToMidoriNoShinkouSenta-.1253.2
KokusaiKogyoBus.Yasuyuki.1254.2,安行,2,35.8513155965941,139.756019915597,KokusaiKogyoBus.Yasuyuki.1254.2
KokusaiKogyoBus.AngyouHanaYamashita.1255.1,安行花山下,1,35.855167110148,139.754200251981,KokusaiKogyoBus.AngyouHanaYamashita.1255.1
KokusaiKogyoBus.AngyouHanaYamashita.1255.2,安行花山下,2,35.854532410938,139.754011491753,KokusaiKogyoBus.AngyouHanaYamashita.1255.2
KokusaiKogyoBus.AngyouHanaYamashita.1255.3,安行花山下,3,35.8547439647904,139.75360895657,KokusaiKogyoBus.AngyouHanaYamashita.1255.3
KokusaiKogyoBus.TotsukaTaiikukan.1258.2,戸塚体育館,2,35.865441496962,139.751856282936,KokusaiKogyoBus.TotsukaTaiikukan.1258.2
KokusaiKogyoBus.TotsukaSanChoume.1259.2,戸塚三丁目,2,35.867280438852,139.750239591938,KokusaiKogyoBus.TotsukaSanChoume.1259.2
KokusaiKogyoBus.TotsukaShisho.1261.1,戸塚支所,1,35.8705297318678,139.745648920832,KokusaiKogyoBus.TotsukaShisho.1261.1
KokusaiKogyoBus.TotsukaShisho.1261.2,戸塚支所,2,35.8705026108217,139.74574656989,KokusaiKogyoBus.TotsukaShisho.1261.2
KokusaiKogyoBus.HigashikawaguchiEkiMinamiguchi.1262.1,東川口駅南口,1,35.8749291525261,139.744160152924,KokusaiKogyoBus.HigashikawaguchiEkiMinamiguchi.1262.1
KokusaiKogyoBus.HigashikawaguchiEkiMinamiguchi.1262.2,東川口駅南口,2,35.8749616940353,139.743904096965,KokusaiKogyoBus.HigashikawaguchiEkiMinamiguchi.1262.2
KokusaiKogyoBus.TotsukaNitta.1270.2,戸塚新田,2,35.8658486934176,139.764507101532,KokusaiKogyoBus.TotsukaNitta.1270.2
KokusaiKogyoBus.KawaguchiKankyousenta-.1271.10,川口環境センター,10,35.8657619773526,139.767461498239,KokusaiKogyoBus.KawaguchiKankyousenta-.1271.10
KokusaiKogyoBus.MonkaMachi.1304.11,門下町,11,35.8447188241805,139.745140031501,KokusaiKogyoBus.MonkaMachi.1304.11
KokusaiKogyoBus.TodukahigashiNiChoume.1272.1,戸塚東二丁目,1,35.8707631326098,139.750732029846,KokusaiKogyoBus.TodukahigashiNiChoume.1272.1
KokusaiKogyoBus.HigashikawaguchiEkiMinamiguchi.1262.10,東川口駅南口,10,35.8750626036914,139.744258880422,KokusaiKogyoBus.HigashikawaguchiEkiMinamiguchi.1262.10
KokusaiKogyoBus.TotsukaSugimoto.1266.1,戸塚杉本,1,35.8736817161311,139.753534407308,KokusaiKogyoBus.TotsukaSugimoto.1266.1
KokusaiKogyoBus.HigashikawaguchiEkiKitaguchi.1263.1,東川口駅北口,1,35.8755182700915,139.743835720737,KokusaiKogyoBus.HigashikawaguchiEkiKitaguchi.1263.1
KokusaiKogyoBus.HigashikawaguchiEkiKitaguchi.1263.2,東川口駅北口,2,35.8754423251062,139.743884547806,KokusaiKogyoBus.HigashikawaguchiEkiKitaguchi.1263.2
KokusaiKogyoBus.TotsukaNitta.1270.1,戸塚新田,1,35.8659571747897,139.764012347469,KokusaiKogyoBus.TotsukaNitta.1270.1
KokusaiKogyoBus.KawaguchiKankyousenta-.1271.1,川口環境センター,1,35.8656643283278,139.767321540144,KokusaiKogyoBus.KawaguchiKankyousenta-.1271.1
SeibuBus.Hachimanchouicchoume.60074.1,八幡町一丁目,1,35.7594738888889,139.514702777778,SeibuBus.Hachimanchouicchoume.60074.1
KokusaiKogyoBus.KawaguchiHigashiKoukouIriguchi.1268.2,川口東高校入口,2,35.866553745126,139.758429030045,KokusaiKogyoBus.KawaguchiHigashiKoukouIriguchi.1268.2
KokusaiKogyoBus.TodukahigashiNiChoume.1272.2,戸塚東二丁目,2,35.8703508574789,139.750909982903,KokusaiKogyoBus.TodukahigashiNiChoume.1272.2
KokusaiKogyoBus.AraijukuKousaten.1308.11,新井宿交差点,11,35.8466139703339,139.735617108773,KokusaiKogyoBus.AraijukuKousaten.1308.11
KokusaiKogyoBus.HigashikawaguchiEkiKitaguchi.1263.10,東川口駅北口,10,35.8755942250262,139.744155785937,KokusaiKogyoBus.HigashikawaguchiEkiKitaguchi.1263.10
KokusaiKogyoBus.Kamitoduka.1264.2,上戸塚,2,35.8724230063679,139.747193851389,KokusaiKogyoBus.Kamitoduka.1264.2
KokusaiKogyoBus.TotsukaRikkyou.1265.1,戸塚陸橋,1,35.872585849351,139.750934846385,KokusaiKogyoBus.TotsukaRikkyou.1265.1
KokusaiKogyoBus.TotsukaRikkyou.1265.2,戸塚陸橋,2,35.8728136981222,139.751300474449,KokusaiKogyoBus.TotsukaRikkyou.1265.2
KokusaiKogyoBus.TotsukaSugimoto.1266.2,戸塚杉本,2,35.8736925698762,139.753692813548,KokusaiKogyoBus.TotsukaSugimoto.1266.2
KokusaiKogyoBus.ShibaShisho.1378.10,芝支所,10,35.8435467390395,139.692153044173,KokusaiKogyoBus.ShibaShisho.1378.10
KokusaiKogyoBus.TotsukaGurando.1267.2,戸塚グランド,2,35.8704377938233,139.756121125225,KokusaiKogyoBus.TotsukaGurando.1267.2
KokusaiKogyoBus.KawaguchiHigashiKoukouIriguchi.1268.1,川口東高校入口,1,35.8666351138535,139.758343313526,KokusaiKogyoBus.KawaguchiHigashiKoukouIriguchi.1268.1
KokusaiKogyoBus.NiJuuSanYa.1560.11,二十三夜,11,35.8500898969487,139.686262437119,KokusaiKogyoBus.NiJuuSanYa.1560.11
KokusaiKogyoBus.TodukahigashiSanChoume.1273.1,戸塚東三丁目,1,35.8674920715037,139.752758900564,KokusaiKogyoBus.TodukahigashiSanChoume.1273.1
KokusaiKogyoBus.Mukaihara.1303.11,向原（川口市）,11,35.8439603903085,139.743071010627,KokusaiKogyoBus.Mukaihara.1303.11
KokusaiKogyoBus.Guri-nSenta-.1331.11,グリーンセンター,11,35.8458857002094,139.72557567364,KokusaiKogyoBus.Guri-nSenta-.1331.11
KokusaiKogyoBus.TodukahigashiSanChoume.1273.2,戸塚東三丁目,2,35.868159301179,139.752282568376,KokusaiKogyoBus.TodukahigashiSanChoume.1273.2
KokusaiKogyoBus.TotsukaShishoIriguchi.1274.1,戸塚支所入口,1,35.8703940374529,139.742830155416,KokusaiKogyoBus.TotsukaShishoIriguchi.1274.1
KokusaiKogyoBus.TotsukaShishoIriguchi.1274.2,戸塚支所入口,2,35.8704320156952,139.743018939914,KokusaiKogyoBus.TotsukaShishoIriguchi.1274.2
KokusaiKogyoBus.UchiTanida.1332.10,内谷田,10,35.8421219547449,139.723214916009,KokusaiKogyoBus.UchiTanida.1332.10
KokusaiKogyoBus.AkashibaIriguchi.1306.1,赤芝入口,1,35.8505939682964,139.750886917345,KokusaiKogyoBus.AkashibaIriguchi.1306.1
KokusaiKogyoBus.AraijukuKousaten.1308.1,新井宿交差点,1,35.8466714738518,139.735665930413,KokusaiKogyoBus.AraijukuKousaten.1308.1
KokusaiKogyoBus.HommachiYonChoume.1276.1,本町四丁目（岩槻区）,1,35.9474294731797,139.697108246636,KokusaiKogyoBus.HommachiYonChoume.1276.1
KokusaiKogyoBus.Mukaihara.1303.2,向原（川口市）,2,35.8439755806807,139.743112239146,KokusaiKogyoBus.Mukaihara.1303.2
KokusaiKogyoBus.KagiageTakaoka.1294.1,釣上高岡,1,35.8997959812021,139.73822648439,KokusaiKogyoBus.KagiageTakaoka.1294.1
KokusaiKogyoBus.HommachiYonChoume.1276.2,本町四丁目（岩槻区）,2,35.9474511691631,139.696998663061,KokusaiKogyoBus.HommachiYonChoume.1276.2
KokusaiKogyoBus.NakamachiIchiChoume.1277.1,仲町一丁目（岩槻区）,1,35.9458509426525,139.699605928407,KokusaiKogyoBus.NakamachiIchiChoume.1277.1
KokusaiKogyoBus.Mejirodaigaku.1285.10,目白大学,10,35.9257385454625,139.712623219778,KokusaiKogyoBus.Mejirodaigaku.1285.10
KokusaiKogyoBus.Mukaihara.1303.1,向原（川口市）,1,35.8438779347582,139.743087288638,KokusaiKogyoBus.Mukaihara.1303.1
KokusaiKogyoBus.AkayamaMidoriNoOkaDanchi.4541.11,赤山みどりの丘団地,11,35.8466600044884,139.752920324797,KokusaiKogyoBus.AkayamaMidoriNoOkaDanchi.4541.11
KokusaiKogyoBus.Shimmachihigashi.1313.2,新町東,2,35.860824682951,139.738368033297,KokusaiKogyoBus.Shimmachihigashi.1313.2
NishiTokyoBus.TokojiESIriguchi.230.1,東光寺小入口,1,35.682995032272,139.385519341157,NishiTokyoBus.TokojiESIriguchi.230.1
KokusaiKogyoBus.NakamachiIchiChoume.1277.2,仲町一丁目（岩槻区）,2,35.9458726410953,139.69958748291,KokusaiKogyoBus.NakamachiIchiChoume.1277.2
KokusaiKogyoBus.AzumamachiNiChoume.1278.1,東町二丁目（岩槻区）,1,35.944483972957,139.701961469549,KokusaiKogyoBus.AzumamachiNiChoume.1278.1
KokusaiKogyoBus.EdobukuroIchiChoume.4546.10,江戸袋一丁目,10,35.8178699355804,139.756308793996,KokusaiKogyoBus.EdobukuroIchiChoume.4546.10
KokusaiKogyoBus.AzumamachiNiChoume.1278.2,東町二丁目（岩槻区）,2,35.9446391113062,139.701625120305,KokusaiKogyoBus.AzumamachiNiChoume.1278.2
KokusaiKogyoBus.Shimpukuji.1281.2,真福寺,2,35.9395368249221,139.709760487135,KokusaiKogyoBus.Shimpukuji.1281.2
KokusaiKogyoBus.UchiTanida.1332.11,内谷田,11,35.8420058647504,139.723191051225,KokusaiKogyoBus.UchiTanida.1332.11
KokusaiKogyoBus.Shimmachihigashi.1313.10,新町東,10,35.8610427309545,139.737389374928,KokusaiKogyoBus.Shimmachihigashi.1313.10
KokusaiKogyoBus.IwatsukiKoukouIriguchi.1279.1,岩槻高校入口,1,35.943664888336,139.703828748628,KokusaiKogyoBus.IwatsukiKoukouIriguchi.1279.1
KokusaiKogyoBus.SasaHisayasu.1289.2,笹久保,2,35.9175018734294,139.721748213733,KokusaiKogyoBus.SasaHisayasu.1289.2
KokusaiKogyoBus.UkiyaKa.1286.2,浮谷下,2,35.9282795299088,139.714046606187,KokusaiKogyoBus.UkiyaKa.1286.2
KokusaiKogyoBus.IwatsukiKoukouIriguchi.1279.2,岩槻高校入口,2,35.9435726842935,139.704438509543,KokusaiKogyoBus.IwatsukiKoukouIriguchi.1279.2
KokusaiKogyoBus.Motosengen.1280.1,元浅間,1,35.9430845355467,139.707307209026,KokusaiKogyoBus.Motosengen.1280.1
KokusaiKogyoBus.JuuzenByouin.1427.1,十全病院,1,35.8844994503327,139.783572647567,KokusaiKogyoBus.JuuzenByouin.1427.1
KokusaiKogyoBus.Motosengen.1280.2,元浅間,2,35.9430389626759,139.707118424863,KokusaiKogyoBus.Motosengen.1280.2
KokusaiKogyoBus.Shimpukuji.1281.1,真福寺,1,35.9395151268011,139.70979086738,KokusaiKogyoBus.Shimpukuji.1281.1
KokusaiKogyoBus.AngyouryoukeMinami.4542.11,安行領家南,11,35.842400654058,139.758573229784,KokusaiKogyoBus.AngyouryoukeMinami.4542.11
KokusaiKogyoBus.WaDoYuubinKyoku.1290.1,和土郵便局,1,35.9129125824371,139.723053628407,KokusaiKogyoBus.WaDoYuubinKyoku.1290.1
KokusaiKogyoBus.JounanShougakkouIriguchi.1282.1,城南小学校入口,1,35.9357417061123,139.710723016724,KokusaiKogyoBus.JounanShougakkouIriguchi.1282.1
KokusaiKogyoBus.KagiageNakagumi.1295.1,釣上中組,1,35.8984940789264,139.739497045785,KokusaiKogyoBus.KagiageNakagumi.1295.1
KokusaiKogyoBus.JounanShougakkouIriguchi.1282.2,城南小学校入口,2,35.9357720830487,139.710664426718,KokusaiKogyoBus.JounanShougakkouIriguchi.1282.2
KokusaiKogyoBus.Ukiya.1283.1,浮谷,1,35.933486123143,139.711536841617,KokusaiKogyoBus.Ukiya.1283.1
KokusaiKogyoBus.Ukiya.1283.2,浮谷,2,35.9326040641416,139.711646460294,KokusaiKogyoBus.Ukiya.1283.2
KokusaiKogyoBus.UkiyaKa.1286.1,浮谷下,1,35.9276567830857,139.71452076661,KokusaiKogyoBus.UkiyaKa.1286.1
KokusaiKogyoBus.AkashibaIriguchi.1306.2,赤芝入口,2,35.8508109620105,139.751045315205,KokusaiKogyoBus.AkashibaIriguchi.1306.2
KokusaiKogyoBus.KagiageNakagumi.1295.2,釣上中組,2,35.8985591718021,139.739350571206,KokusaiKogyoBus.KagiageNakagumi.1295.2
KokusaiKogyoBus.WaDo.1287.1,和土,1,35.9251505952253,139.715998607736,KokusaiKogyoBus.WaDo.1287.1
KokusaiKogyoBus.MejirodaigakuIriguchi.1284.1,目白大学入口,1,35.9285572552493,139.713264326321,KokusaiKogyoBus.MejirodaigakuIriguchi.1284.1
NishiTokyoBus.Kowada.8063.8,小和田,8,35.7239925051324,139.221541904868,NishiTokyoBus.Kowada.8063.8
KokusaiKogyoBus.SasakuboJou.1288.1,笹久保上,1,35.9218089852198,139.716999092969,KokusaiKogyoBus.SasakuboJou.1288.1
KokusaiKogyoBus.SasakuboJou.1288.2,笹久保上,2,35.9217666727228,139.717015369353,KokusaiKogyoBus.SasakuboJou.1288.2
KokusaiKogyoBus.SasaHisayasu.1289.1,笹久保,1,35.9172631870602,139.721822001915,KokusaiKogyoBus.SasaHisayasu.1289.1
KokusaiKogyoBus.KitaaraiYado.1309.11,北新井宿,11,35.8501932467057,139.736935210669,KokusaiKogyoBus.KitaaraiYado.1309.11
KokusaiKogyoBus.MejirodaigakuIriguchi.1284.2,目白大学入口,2,35.928763401428,139.713495418049,KokusaiKogyoBus.MejirodaigakuIriguchi.1284.2
KokusaiKogyoBus.Kitaharadai.1299.2,北原台,2,35.8679094307022,139.73994855692,KokusaiKogyoBus.Kitaharadai.1299.2
KokusaiKogyoBus.HatogayaShako.1307.1,鳩ヶ谷車庫（赤山）,1,35.8502153179149,139.750745885697,KokusaiKogyoBus.HatogayaShako.1307.1
KokusaiKogyoBus.KitaaraiYado.1309.2,北新井宿,2,35.8502681046127,139.736807180306,KokusaiKogyoBus.KitaaraiYado.1309.2
KokusaiKogyoBus.KamiNeShougakkou.1350.10,神根小学校,10,35.8473546723107,139.723852670036,KokusaiKogyoBus.KamiNeShougakkou.1350.10
KokusaiKogyoBus.TodukasakaiMachi.1382.11,戸塚境町,11,35.8631047041821,139.758659185636,KokusaiKogyoBus.TodukasakaiMachi.1382.11
KokusaiKogyoBus.Mejirodaigaku.1285.1,目白大学,1,35.9255031130313,139.712663373534,KokusaiKogyoBus.Mejirodaigaku.1285.1
KokusaiKogyoBus.Mejirodaigaku.1285.2,目白大学,2,35.9256246266056,139.712644923967,KokusaiKogyoBus.Mejirodaigaku.1285.2
KokusaiKogyoBus.WaDo.1287.2,和土,2,35.9258558019229,139.715668745914,KokusaiKogyoBus.WaDo.1287.2
NishiTokyoBus.DaihachiES.70.10,第八小学校,10,35.6703345619229,139.360579495362,NishiTokyoBus.DaihachiES.70.10
KokusaiKogyoBus.MineTani.1291.2,峰谷,2,35.9095059542423,139.726971619949,KokusaiKogyoBus.MineTani.1291.2
KokusaiKogyoBus.WaDoYuubinKyoku.1290.2,和土郵便局,2,35.9131729644715,139.722858321897,KokusaiKogyoBus.WaDoYuubinKyoku.1290.2
KokusaiKogyoBus.MineTani.1291.1,峰谷,1,35.9095493518046,139.726959683431,KokusaiKogyoBus.MineTani.1291.1
KokusaiKogyoBus.Ogasaki.1292.1,尾ヶ崎,1,35.9073252701842,139.729181807411,KokusaiKogyoBus.Ogasaki.1292.1
KokusaiKogyoBus.AraijukuKousaten.1308.10,新井宿交差点,10,35.8466693040451,139.735669185433,KokusaiKogyoBus.AraijukuKousaten.1308.10
KokusaiKogyoBus.Ogasaki.1292.2,尾ヶ崎,2,35.9073252675495,139.729084159462,KokusaiKogyoBus.Ogasaki.1292.2
KokusaiKogyoBus.Sakuragaoka.1301.2,桜ヶ丘（川口市）,2,35.8413661893391,139.739651267633,KokusaiKogyoBus.Sakuragaoka.1301.2
SeibuBus.Ashikariba.160264.1,芦刈場,1,35.8681511111111,139.374576111111,SeibuBus.Ashikariba.160264.1
KokusaiKogyoBus.KagiageKamigumi.1293.1,釣上上組,1,35.9033436426943,139.733941764741,KokusaiKogyoBus.KagiageKamigumi.1293.1
KokusaiKogyoBus.EdoIchiChoume.4548.10,江戸一丁目,10,35.8229766497995,139.751388214375,KokusaiKogyoBus.EdoIchiChoume.4548.10
KokusaiKogyoBus.KagiageKamigumi.1293.2,釣上上組,2,35.9032243011457,139.734039417555,KokusaiKogyoBus.KagiageKamigumi.1293.2
KokusaiKogyoBus.KagiageTakaoka.1294.2,釣上高岡,2,35.90087004165,139.73684743456,KokusaiKogyoBus.KagiageTakaoka.1294.2
KokusaiKogyoBus.Kitaharadai.1299.1,北原台,1,35.8677738269612,139.740492136048,KokusaiKogyoBus.Kitaharadai.1299.1
KokusaiKogyoBus.KitaharadaiIchiChoume.1300.1,北原台一丁目,1,35.8682511201418,139.737392336581,KokusaiKogyoBus.KitaharadaiIchiChoume.1300.1
KokusaiKogyoBus.Shimmachi.1312.1,新町,1,35.8604014930036,139.73612214756,KokusaiKogyoBus.Shimmachi.1312.1
KokusaiKogyoBus.AngyouSupo-tsuSenta-.4550.11,安行スポーツセンター,11,35.8478429131237,139.764645626467,KokusaiKogyoBus.AngyouSupo-tsuSenta-.4550.11
KokusaiKogyoBus.TotsukaYanagi.1297.1,戸塚柳,1,35.8814061583827,139.739387074249,KokusaiKogyoBus.TotsukaYanagi.1297.1
KokusaiKogyoBus.HatogayaShako.1307.10,鳩ヶ谷車庫（赤山）,10,35.8502413571454,139.750764329252,KokusaiKogyoBus.HatogayaShako.1307.10
NishiTokyoBus.KawasakiPark.8505.37,川崎公園,37,35.7532096835989,139.318433901608,NishiTokyoBus.KawasakiPark.8505.37
KokusaiKogyoBus.KitaharadaiIchiChoume.1300.2,北原台一丁目,2,35.8682999417703,139.737355445368,KokusaiKogyoBus.KitaharadaiIchiChoume.1300.2
KokusaiKogyoBus.TotsukaYanagi.1297.2,戸塚柳,2,35.8813302094477,139.739289429389,KokusaiKogyoBus.TotsukaYanagi.1297.2
KokusaiKogyoBus.AngyouTataraSou.4551.10,安行たたら荘,10,35.850329477667,139.759657884613,KokusaiKogyoBus.AngyouTataraSou.4551.10
NishiTokyoBus.Motosu.3100.10,本須,10,35.7407604423711,139.190224566968,NishiTokyoBus.Motosu.3100.10
NishiTokyoBus.Totohara.2320.10,留原,10,35.7229547461567,139.23216634808,NishiTokyoBus.Totohara.2320.10
KokusaiKogyoBus.IppongiSakashita.1298.1,一本木坂下,1,35.8775525196114,139.742855903446,KokusaiKogyoBus.IppongiSakashita.1298.1
KokusaiKogyoBus.BaipasuGuchi.1314.1,バイパス口,1,35.8608028501156,139.733401008246,KokusaiKogyoBus.BaipasuGuchi.1314.1
KokusaiKogyoBus.IppongiSakashita.1298.2,一本木坂下,2,35.8775416612728,139.742527155779,KokusaiKogyoBus.IppongiSakashita.1298.2
KokusaiKogyoBus.UchiMagi.1847.10,内間木,10,35.8245752169924,139.606369005194,KokusaiKogyoBus.UchiMagi.1847.10
KantoBus.Nishikubosanchoume.10064.0,西久保三丁目（ムーバス）,0,35.712921505641226,139.55843931355756,KantoBus.Nishikubosanchoume.10064.0
KokusaiKogyoBus.Sakuragaoka.1301.1,桜ヶ丘（川口市）,1,35.8415506298702,139.739632815523,KokusaiKogyoBus.Sakuragaoka.1301.1
KokusaiKogyoBus.Mukaihara.1303.10,向原（川口市）,10,35.8438584067316,139.743125263637,KokusaiKogyoBus.Mukaihara.1303.10
KokusaiKogyoBus.KitaaraiYado.1309.10,北新井宿,10,35.8502192829825,139.736844071518,KokusaiKogyoBus.KitaaraiYado.1309.10
KokusaiKogyoBus.IshigamiChuu.1311.10,石神中,10,35.8560530314612,139.736375124123,KokusaiKogyoBus.IshigamiChuu.1311.10
KokusaiKogyoBus.Shimmachihigashi.1313.1,新町東,1,35.8609765508723,139.737452306302,KokusaiKogyoBus.Shimmachihigashi.1313.1
KokusaiKogyoBus.ChouzouIchiChoume.1380.10,長蔵一丁目,10,35.8589362890556,139.756881077509,KokusaiKogyoBus.ChouzouIchiChoume.1380.10
KokusaiKogyoBus.KitaharadaiSanChoume.1315.1,北原台三丁目,1,35.8679200689172,139.732112850706,KokusaiKogyoBus.KitaharadaiSanChoume.1315.1
KokusaiKogyoBus.TotsukaNishiKouminkan.1316.1,戸塚西公民館,1,35.8698078306118,139.730391999971,KokusaiKogyoBus.TotsukaNishiKouminkan.1316.1
KokusaiKogyoBus.TotsukaNishiKouminkan.1316.2,戸塚西公民館,2,35.8697644337194,139.730428890964,KokusaiKogyoBus.TotsukaNishiKouminkan.1316.2
KokusaiKogyoBus.Genzaemonshinden.1320.10,源左衛門新田,10,35.8630257630778,139.728064999656,KokusaiKogyoBus.Genzaemonshinden.1320.10
KokusaiKogyoBus.MaekawaHigashi.1343.1,前川東,1,35.8387127958769,139.713756222601,KokusaiKogyoBus.MaekawaHigashi.1343.1
KokusaiKogyoBus.Genzaemonshinden.1320.1,源左衛門新田,1,35.8629942981767,139.72801183705,KokusaiKogyoBus.Genzaemonshinden.1320.1
KokusaiKogyoBus.SashimaKita.1317.1,差間北,1,35.8697101300583,139.728340311963,KokusaiKogyoBus.SashimaKita.1317.1
KokusaiKogyoBus.SashimaKita.1317.2,差間北,2,35.869731837074,139.728639764801,KokusaiKogyoBus.SashimaKita.1317.2
KokusaiKogyoBus.SashimaChuuou.1318.1,差間中央,1,35.8692489848987,139.726759518871,KokusaiKogyoBus.SashimaChuuou.1318.1
KokusaiKogyoBus.SashimaChuuou.1318.2,差間中央,2,35.8688583975417,139.726523009721,KokusaiKogyoBus.SashimaChuuou.1318.2
KokusaiKogyoBus.Guri-nSenta-.1331.10,グリーンセンター,10,35.8458162610161,139.725480198461,KokusaiKogyoBus.Guri-nSenta-.1331.10
NishiTokyoBus.Kiyomigaoka.5970.10,清見ヶ丘,10,35.815618199644,139.138553189051,NishiTokyoBus.Kiyomigaoka.5970.10
KokusaiKogyoBus.Guri-nSenta-.1331.1,グリーンセンター,1,35.8458303655051,139.725486707752,KokusaiKogyoBus.Guri-nSenta-.1331.1
KokusaiKogyoBus.TodukasakaiMachi.1382.10,戸塚境町,10,35.863008143881,139.758659189566,KokusaiKogyoBus.TodukasakaiMachi.1382.10
KokusaiKogyoBus.SashimaMinami.1319.1,差間南,1,35.8657120732558,139.727358570197,KokusaiKogyoBus.SashimaMinami.1319.1
KokusaiKogyoBus.SashimaMinami.1319.2,差間南,2,35.865543906268,139.727352067174,KokusaiKogyoBus.SashimaMinami.1319.2
KokusaiKogyoBus.UchiTanida.1332.1,内谷田,1,35.8421794580284,139.723255057832,KokusaiKogyoBus.UchiTanida.1332.1
KokusaiKogyoBus.NakamaruMinami.1718.2,中丸南,2,35.8665790224775,139.689923565445,KokusaiKogyoBus.NakamaruMinami.1718.2
KokusaiKogyoBus.Genzaemonshinden.1320.2,源左衛門新田,2,35.8631461901095,139.727986876395,KokusaiKogyoBus.Genzaemonshinden.1320.2
